title,title_sentiment_score,text_sentiment_score,date,rating
" A movie that truly engages the mind.
",0.5994,0.99,2018-02-11 00:00:00,10
" So good, a new perspective
",0.4927,0.7397,2018-02-10 00:00:00,8
" A Masterpiece
",0.6249,-0.0516,2018-02-09 00:00:00,10
" What a movie!
",0.0,0.9927,2018-02-06 00:00:00,10
" It's about all of us.
",0.0,0.9897,2018-02-06 00:00:00,10
" A Sci-Fi masterpiece added in Nolanography.
",0.6249,0.9832,2018-02-06 00:00:00,10
" Beautifully written and casted
",0.5719,0.9382,2018-02-06 00:00:00,10
" good
",0.4404,-0.888,2018-02-02 00:00:00,10
" Excellent Movie
",0.5719,-0.6131,2018-02-01 00:00:00,10
" guyz ignore haterz just watch Nolan masterpiece
",0.3818,0.8146,2018-01-30 00:00:00,10
" One of the best
",0.6369,0.0,2018-01-28 00:00:00,9
" Score
",0.0,0.7073,2018-01-27 00:00:00,9
" Greatest Sci-Fi Thriller Movie Ever Made
",0.6808,-0.0572,2018-01-25 00:00:00,10
" Honestly, one of the best, most genius films to date.
",0.802,0.9868,2018-01-25 00:00:00,10
" Beautiful
",0.5994,-0.0772,2018-01-21 00:00:00,10
" Those Who Live to Wonder Can Soar with Interstellar
",0.0,0.846,2018-01-21 00:00:00,9
" nice
",0.4215,-0.4098,2018-01-20 00:00:00,9
" The end of the earth is not our end
",0.0,0.6182,2018-01-19 00:00:00,9
" The best science-fiction drama I've seen since Kubrick's 2001
",0.6369,0.9961,2018-01-17 00:00:00,10
" If not for the length . . . .
",0.0,0.6883,2018-01-17 00:00:00,6
" Best Movie of all-time
",0.6369,0.9259,2018-01-14 00:00:00,10
" Incredible
",0.0,0.9357,2018-01-11 00:00:00,9
" BEST MOVIE EVER
",0.6369,0.9702,2018-01-10 00:00:00,10
" Brilliant!
",0.6239,0.8805,2018-01-07 00:00:00,10
" Best ever.
",0.6369,0.0,2018-01-04 00:00:00,9
" A good sci-fi drama, but needed more action and adventure!
",0.6796,0.9819,2018-01-02 00:00:00,7
" from the audio to the video...
",0.0,-0.1511,2017-12-31 00:00:00,10
" Another Christopher Nolan masterpiece
",0.6249,0.9988,2017-12-30 00:00:00,10
" Even better the 2nd time
",0.4404,0.9767,2017-12-28 00:00:00,8
" Interstellar - The best of cinema
",0.6369,0.9939,2017-12-28 00:00:00,10
" Brilliant,from story to image
",0.0,0.8718,2017-12-27 00:00:00,10
" Ultrastellar
",0.0,0.9688,2017-12-27 00:00:00,10
" Really long...and really good
",0.5356,0.9153,2017-12-26 00:00:00,8
" Where real men cried!
",-0.4389,-0.0863,2017-12-25 00:00:00,10
" Legend Movie!
",0.0,0.6486,2017-12-23 00:00:00,10
" It is the best space movie ever.
",0.6369,0.8555,2017-12-18 00:00:00,8
" AMAZING!!!
",0.6884,0.6369,2017-12-17 00:00:00,10
" Sorry, i have kids . . . this was heartbreaking
",-0.5106,-0.927,2017-12-16 00:00:00,4
" An epical science fiction movie!!!!
",0.0,-0.7843,2017-12-15 00:00:00,10
" What e=mc2 Is In Nolanisms
",0.0,0.987,2017-12-04 00:00:00,10
" Brilliant movie
",0.5859,0.9643,2017-12-04 00:00:00,9
" Interstellar film review
",0.0,0.9479,2017-12-04 00:00:00,10
" Hard to understand dialogue
",-0.1027,-0.7982,2017-11-27 00:00:00,2
" Self indulgent twaddle
",0.0,-0.9545,2017-11-27 00:00:00,1
" best space movie ever
",0.6369,0.9836,2017-11-26 00:00:00,10
" Won't find any better
",-0.3412,0.939,2017-11-26 00:00:00,10
" a genius incredible very beautiful movie The end of the earth is not our end
",0.6361,0.9542,2017-11-23 00:00:00,9
" Mind blowing
",0.0,0.9432,2017-11-13 00:00:00,10
" I found no word to describe this
",-0.296,-0.4137,2017-11-13 00:00:00,9
" A bold, emotional and intellectual sci-fi epic
",0.7579,0.7506,2017-11-12 00:00:00,9
" Watched until the End
",0.0,0.9854,2017-11-10 00:00:00,4
" The movie has stayed very close to the story, with minimal efforts to showcase the marvels of space with visual effects
",0.4588,0.9938,2017-11-06 00:00:00,9
" Terrible soundtrack
",-0.4767,-0.8176,2017-11-04 00:00:00,1
" Completely amazed
",0.5413,0.9859,2017-11-03 00:00:00,10
" One of the best movie ever made
",0.6369,0.986,2017-11-02 00:00:00,10
" Best space movie
",0.6369,0.969,2017-11-01 00:00:00,10
" Many 1 Star Reviewers Didn't Get It
",0.0,0.9789,2017-10-31 00:00:00,10
" Ambitious, Powerful and Inspiring.
",0.8271,0.8883,2017-10-30 00:00:00,10
" One of the best movies I have seen in a long time.
",0.6369,0.9677,2017-10-28 00:00:00,10
" Canonical Cinema
",0.0,0.9684,2017-10-27 00:00:00,9
" A piece of art.
",0.0,0.938,2017-10-26 00:00:00,10
" Amazing!!!
",0.6884,0.8481,2017-10-21 00:00:00,10
" crap
",-0.3818,-0.5512,2017-10-21 00:00:00,3
" A Complete Disappointment
",-0.5106,0.7176,2017-10-16 00:00:00,6
" Interstellar Will Give You 15 Minutes of Speechless Moment When It Ends
",0.0,0.9926,2017-10-16 00:00:00,8
" Must See!
",0.0,0.98,2017-10-13 00:00:00,8
" Excellent movie
",0.5719,0.8195,2017-10-13 00:00:00,10
" What a journey!
",0.0,0.9847,2017-10-11 00:00:00,10
" one of the best sci-fi movies ever released
",0.6369,0.9939,2017-10-09 00:00:00,10
" Interstellar
",0.0,0.9851,2017-10-08 00:00:00,10
" A heavenly gift for dreamers
",0.7845,0.9888,2017-10-08 00:00:00,10
" One of the films I will never forget as long as I don't have Alzheimer's
",0.1695,0.7464,2017-10-06 00:00:00,8
" Best Scifi movie!May contain spoilers!
",0.6988,0.9806,2017-10-04 00:00:00,10
" Thank you for not wasting my time Benevolant Universe
",0.5801,0.7214,2017-10-03 00:00:00,1
" for all those criticizing..
",0.0,0.8478,2017-10-03 00:00:00,10
" overrated!
",0.0,0.9678,2017-09-30 00:00:00,5
" Excellent movie, but annoying soundtrack
",-0.296,0.8126,2017-09-29 00:00:00,7
" An absolute masterpiece
",0.6249,0.9656,2017-09-27 00:00:00,10
" Overrated. Total waste of idea.
",-0.4215,-0.9904,2017-09-26 00:00:00,3
" Touching and just a absolute masterpiece.
",0.6249,0.9806,2017-09-24 00:00:00,10
" The best yet!
",0.6696,0.594,2017-09-20 00:00:00,10
" When a famine is in the near future, a group of best-in-class doctors and pilots decide to act.
",0.0,0.9243,2017-09-14 00:00:00,8
" The Greatest Science Movie
",0.6369,0.9848,2017-09-10 00:00:00,10
" Nice but little lame finishing movie plot touche.
",-0.3314,0.1901,2017-09-02 00:00:00,8
" so far so good
",0.6213,0.9259,2017-09-02 00:00:00,10
" Ending spoils it
",0.0,0.6264,2017-09-01 00:00:00,6
" Has potential but boring to watch
",-0.4497,-0.6062,2017-08-27 00:00:00,1
" The movie which made me write my first review..
",0.0,0.9337,2017-08-24 00:00:00,10
" Nolan taps into Zeitgeist
",0.0,0.9939,2017-08-24 00:00:00,5
" Disappointed
",-0.4767,-0.8625,2017-08-24 00:00:00,2
" Best recent space sci-fi movie. Memorable
",0.6369,0.928,2017-08-23 00:00:00,10
" Just A Masterpiece
",0.6249,-0.1851,2017-08-19 00:00:00,10
" Best of what I've seen so far!
",0.6696,0.9773,2017-08-19 00:00:00,10
" Not great
",-0.5096,0.9718,2017-08-18 00:00:00,6
" Really a great watch
",0.659,0.9477,2017-08-11 00:00:00,9
" Space movie
",0.0,-0.2263,2017-08-09 00:00:00,7
" Updated Space Odyssey is the best space sci-fi of the new century so far
",0.6369,0.9572,2017-08-08 00:00:00,7
" Best movie I've ever seen
",0.6369,0.9735,2017-08-08 00:00:00,10
" A little overrated as all of Nolan's films
",0.0,0.9753,2017-08-06 00:00:00,6
" Overall A great Movie.
",0.6249,0.9714,2017-08-06 00:00:00,8
" A great movie with a great team.
",0.8481,0.9832,2017-08-06 00:00:00,10
" Where physics takes a death spiral through a giant narrative blackhole
",-0.5994,0.9977,2017-08-05 00:00:00,4
" Christopher Another thought of Seed become Universe That is Interstellar
",0.0,0.9288,2017-07-30 00:00:00,10
" Great film to watch when you have time
",0.6249,0.8542,2017-07-27 00:00:00,9
" We Would Not Be Ones Going Thru The Wormhole. These People, Feh.
",0.0,-0.6415,2017-07-26 00:00:00,4
" Interstellar (2014)
",0.0,0.9994,2017-07-24 00:00:00,10
" Strange space travel story that has a silly ending but still an interesting Nolan film
",0.4939,0.8968,2017-07-22 00:00:00,6
" Thought provoking film
",-0.2023,0.8445,2017-07-15 00:00:00,10
" I'd rather do a PRT.
",0.0,-0.9723,2017-07-05 00:00:00,1
" Best Sci-Fi Film of the decade
",0.6369,0.9357,2017-07-05 00:00:00,10
" It's what I dream of everyday, space travel, and exploration.
",0.4404,0.9753,2017-07-03 00:00:00,10
" Nolan's Breathtaking Masterpiece!
",0.8122,0.9832,2017-07-03 00:00:00,10
" A great sci-fi film with emotions
",0.6249,0.9282,2017-06-30 00:00:00,10
" Emotional, Intense, Science Fiction Masterpiece
",0.7184,0.9915,2017-06-30 00:00:00,10
" The Best Sci-Fi movie Ever Made!!!
",0.7249,0.9787,2017-06-27 00:00:00,10
" A truly mind blowing movie about the unknown possibilities in space.
",0.4404,0.9425,2017-06-19 00:00:00,9
" Really Interesting movie from Nolan!
",0.5081,0.933,2017-06-19 00:00:00,10
" Science fiction masterpiece! Short review
",0.6588,0.9939,2017-06-16 00:00:00,10
" Go-to movie for Leisure
",0.0,0.8353,2017-06-14 00:00:00,10
" Ultimately this movie is entertaining
",0.4404,0.9987,2017-06-13 00:00:00,6
" I'm wondering how this got such a good rating...
",0.4404,-0.2651,2017-06-09 00:00:00,2
" Absolute Masterpiece
",0.6249,0.9716,2017-06-09 00:00:00,10
" Worst Nolan Movie?
",-0.6249,0.8934,2017-06-08 00:00:00,2
" Time, will see this movie stand it's test and remain in the top.
",0.2023,0.9906,2017-06-08 00:00:00,10
" Stupidest sci-fi of all times
",-0.5267,-0.7177,2017-06-05 00:00:00,1
" Kitschy overlong soap opera.
",0.0,0.875,2017-06-04 00:00:00,3
" Excellent 3 hours length movie
",0.5719,0.9619,2017-06-03 00:00:00,10
" Ordinary People and Extraordinary People
",0.0,0.8609,2017-06-02 00:00:00,8
" Best space movie yet?
",0.6369,0.9661,2017-06-02 00:00:00,10
" Interstellar is the greatest film I've ever seen and is god like.
",0.8316,0.8537,2017-06-01 00:00:00,10
" Attractive Imaginary Movie with Logic by Christopher Nolan
",0.4404,0.9382,2017-05-31 00:00:00,9
" Good story and production but one major flaw
",0.2382,0.8294,2017-05-27 00:00:00,6
" An amazing, beautiful sci-fi epic
",0.8271,0.8329,2017-05-25 00:00:00,8
" The astrophysics are speculative however...
",0.1027,0.975,2017-05-24 00:00:00,9
" Dreaming about future and science
",0.0,0.988,2017-05-21 00:00:00,10
" That's one small step for dimensions and one giant leap for stupidity
",-0.4404,0.8761,2017-05-20 00:00:00,7
" That's It.
",0.0,0.811,2017-05-14 00:00:00,9
" Trump in space: America First
",0.0,0.9028,2017-05-13 00:00:00,1
" A Masterpiece
",0.6249,0.9031,2017-05-11 00:00:00,10
" There is really nothing out there so far like this
",0.4173,0.8976,2017-05-07 00:00:00,10
" Mediocre
",0.0,0.3625,2017-05-06 00:00:00,7
" Theory of Relativity
",0.0,0.9485,2017-05-05 00:00:00,10
" Movie Science
",0.0,0.96,2017-05-01 00:00:00,10
" Where and what are we in this universe and what is our salvation?
",0.0,0.9867,2017-04-29 00:00:00,10
" A bouquet of perceptions: visuals& emotion
",0.0,0.9929,2017-04-26 00:00:00,10
" Long w/Visual Candy
",0.0,0.25,2017-04-25 00:00:00,10
" Review
",0.0,0.7579,2017-04-24 00:00:00,8
" A work of art from Nolan
",0.0,0.5563,2017-04-18 00:00:00,9
" Nitpicking, I must
",0.0,-0.2455,2017-04-18 00:00:00,8
" Mankind was born on Earth. It was never meant to die here.
",0.4847,0.9787,2017-04-18 00:00:00,10
" Never get this 3 hours back
",0.0,-0.9109,2017-04-16 00:00:00,1
" Interstellar exists
",0.0,0.5255,2017-04-11 00:00:00,9
" A lost space film with really good points
",0.2247,0.9929,2017-04-06 00:00:00,9
" Dumb and dumber
",-0.7003,-0.9286,2017-03-29 00:00:00,1
" One of the Best Movies of all time...
",0.6369,0.9477,2017-03-26 00:00:00,10
" Pretentious, self-important and void of fun
",0.5106,0.9745,2017-03-24 00:00:00,6
" Gritty sci-fi that emotes realism
",0.0,0.8902,2017-03-21 00:00:00,9
" infinite-dimensional
",0.0,0.8979,2017-03-13 00:00:00,9
" Nice poetry, vapid science.
",0.4215,-0.9826,2017-03-13 00:00:00,6
" Hard science and human drama, married with the help of cutting-edge VFX
",0.3182,0.956,2017-03-12 00:00:00,7
" Very overrated
",0.0,-0.7681,2017-03-11 00:00:00,5
" After watching Interstellar
",0.0,0.7096,2017-03-09 00:00:00,10
" One of my favourite movies of all time.
",0.0,0.9766,2017-03-09 00:00:00,10
" My most liked sci-fi!!!
",0.6084,0.6248,2017-03-08 00:00:00,10
" Good idea turned wrong
",-0.0516,-0.8469,2017-03-08 00:00:00,6
" The Ultimate Movie Review! - http://tss5078.blogspot.com - @tss5078
",0.0,0.9648,2017-03-07 00:00:00,5
" It's there and it will always been.
",0.0,0.6092,2017-03-06 00:00:00,10
" Best movie about space ever,and also best movie for years to come
",0.8555,0.9449,2017-03-06 00:00:00,10
" A Tale Of The Human Spirit
",0.1779,0.9987,2017-03-04 00:00:00,10
" Mind blowing, makes every space epic look like sh**t
",0.3612,0.972,2017-02-28 00:00:00,9
" My Dad Promised me !
",0.4199,0.9767,2017-02-27 00:00:00,10
" Greatest Movie I have Ever Seen
",0.6369,0.9743,2017-02-27 00:00:00,9
" Good
",0.4404,0.9446,2017-02-25 00:00:00,9
" The Most Accurate Science Fiction Movie
",0.0,0.959,2017-02-24 00:00:00,10
" Should be titled Star Trek: Interstellar!
",0.0,0.9937,2017-02-22 00:00:00,7
" Interstellar is Great!
",0.6588,0.998,2017-02-21 00:00:00,10
" The masterpiece of our generation
",0.6249,0.9408,2017-02-19 00:00:00,10
" One of the best sci-fi movies ever made despite its pacing.
",0.6369,0.9431,2017-02-19 00:00:00,6
" Rivals Casablanca Neck and Neck For My All-Time Favorite Film
",0.4588,0.9884,2017-02-18 00:00:00,10
" A Must-Watch!!
",0.0,0.9384,2017-02-18 00:00:00,10
" A science fiction movie that is definitely worth watching
",0.5574,0.9333,2017-02-17 00:00:00,9
" Darn Near PERFECT Sci-Fi Freakout Flick
",0.3885,-0.3167,2017-02-16 00:00:00,9
" The power of loving someone or something can only make you a better person
",0.7783,0.9986,2017-02-15 00:00:00,10
" Maybe spoilers. I'm still watching it as I type.
",0.0,0.9723,2017-02-11 00:00:00,1
" the best and most revolutionizing film I've ever seen
",0.6369,0.9896,2017-02-11 00:00:00,10
" Masterpiece
",0.6249,0.9517,2017-02-07 00:00:00,10
" Possibly the Greatest Piece of Film Ever Made.
",0.6369,0.9226,2017-02-05 00:00:00,10
" Another wow movie
",0.5859,0.9618,2017-02-05 00:00:00,2
" Great Start- Horrible ending
",0.1531,0.9867,2017-02-03 00:00:00,6
" Space Junk!
",0.0,0.6328,2017-02-01 00:00:00,1
" A Masterpiece
",0.6249,0.9841,2017-01-27 00:00:00,9
" One of the best movies I've seen on a long time
",0.6369,0.9841,2017-01-27 00:00:00,10
" Very ambitious film, but it feels like you're in a science test
",0.6648,0.9678,2017-01-27 00:00:00,7
" Excellent Movie
",0.5719,0.9516,2017-01-26 00:00:00,10
" Ridiculously far-fetched - even for sci-fi fantasy
",-0.34,0.9231,2017-01-23 00:00:00,6
" Often impressive and very beautiful, but less than stellar
",0.5785,0.9988,2017-01-21 00:00:00,6
" Could have been a masterpiece if it had a better ending
",0.7906,0.9989,2017-01-20 00:00:00,7
" Noble, visually memorable, clunky and hardly stellar but passable.
",0.25,0.9656,2017-01-19 00:00:00,7
" Pretentious
",0.0,0.2975,2017-01-14 00:00:00,3
" Another bloated, overrated space epic
",0.0,0.963,2017-01-14 00:00:00,4
" So many things that make this a great movie
",0.7073,0.9826,2017-01-13 00:00:00,10
" Great Movie
",0.6249,0.9932,2017-01-12 00:00:00,8
" Boring, clichés, plot holes
",-0.3182,0.9975,2017-01-11 00:00:00,2
" I presume that I haven't given away any spoilers here, but still, try to reckon the spoilers (if any).
",0.0,0.9901,2017-01-08 00:00:00,8
" Mayn! Christopher how can you do that?
",0.0,0.8673,2017-01-08 00:00:00,9
" Nice scenario but boring film
",-0.2617,-0.8649,2017-01-07 00:00:00,5
" Intergalactical overrated cliché movie, with excellent graphics.
",0.5719,-0.7131,2017-01-06 00:00:00,5
" One of the best movies I have ever seen!
",0.6696,-0.6037,2017-01-05 00:00:00,10
" Best sci-fi movie in years
",0.6369,0.9698,2017-01-04 00:00:00,10
" Yaaaaaaawwwwwwwwnnnnnnnnnn for nearly 3 hours.
",0.0,-0.0742,2017-01-01 00:00:00,1
" There's 2 hours I'll never get back
",0.0,-0.3909,2021-03-28 00:00:00,4
" I AM Amazed
",0.4939,0.9863,2021-03-20 00:00:00,10
" LITERALLY ONE OF THE FUNNIEST MOVIES YOU CAN FIND
",0.5574,0.9832,2021-03-19 00:00:00,9
" my opinion
",0.0,0.8833,2021-03-18 00:00:00,8
" An obvious flawless scifi comedy comic book MASTERPIECE!!! Top 10 best EVER!!
",0.9572,0.9785,2021-03-12 00:00:00,10
" Impressive
",0.5106,0.9698,2021-03-09 00:00:00,8
" James Gunn, a crazy genius.
",-0.34,0.8329,2021-03-04 00:00:00,9
" This is my favorite movie of all time
",0.4588,0.9368,2021-03-03 00:00:00,10
" FUNNY, FULL OF HEART AND VISUALLY DAZZLING
",0.4404,0.9887,2021-03-01 00:00:00,9
" Why vinny
",0.0,0.0,2021-02-13 00:00:00,1
" One for the Marvel fans
",0.4215,0.4677,2021-02-11 00:00:00,6
" The Black Swan of the MCU
",0.0,0.5198,2021-02-07 00:00:00,9
" An enjoyable movie with visual effects but not good (6.0)
",-0.2867,0.9162,2021-01-28 00:00:00,6
" Good movie from the MCU
",0.4404,0.9081,2021-01-25 00:00:00,7
" There is a lot to like
",0.3612,0.9971,2021-01-18 00:00:00,9
" Pretty Good
",0.7269,0.9593,2021-01-07 00:00:00,7
" Nice
",0.4215,0.0,2021-01-07 00:00:00,10
" Great movie
",0.6249,0.8957,2021-01-07 00:00:00,9
" Perfect Film Entertainment
",0.7579,0.9517,2021-01-02 00:00:00,10
" Perfect soundtrack
",0.5719,0.1751,2020-12-29 00:00:00,7
" What a wonderful movie 10/10
",0.5719,0.999,2020-12-25 00:00:00,10
" Massively overrated
",0.0,0.3182,2020-12-23 00:00:00,4
" One of my fav movie
",0.4588,0.4104,2020-12-22 00:00:00,10
" Guardians of the Galaxy (2014) Review - 8.7/10
",0.0,0.9402,2020-12-12 00:00:00,9
" Great space adventure
",0.7506,0.9851,2020-11-16 00:00:00,8
" Introduction to Space Marvel movies
",0.4215,0.9097,2020-11-15 00:00:00,8
" Guardians of Galaxy
",0.0,0.9851,2020-11-02 00:00:00,9
" While most of its novelty has worn off since we've gotten used to these characters, Guardians of the Galaxy remains a testament to Marvel taking one of their biggest risks. An
",-0.128,0.959,2020-10-20 00:00:00,7
" In My Opinion, The Best Non-Avengers MCU Movie
",0.6369,0.999,2020-10-13 00:00:00,9
" Very good
",0.4927,0.0,2020-09-27 00:00:00,7
" If you like pina coladas...
",0.3612,0.9722,2020-09-10 00:00:00,8
" One of the best mcu films
",0.6369,0.9862,2020-09-08 00:00:00,10
" Great film worth watching.
",0.7184,0.9294,2020-09-08 00:00:00,8
" Guardians Of The Galaxy
",0.0,0.9993,2020-08-31 00:00:00,7
" I base all of my ratings off of 6 categories
",0.0,0.7845,2020-08-31 00:00:00,9
" Best marvel film
",0.7906,0.3612,2020-08-30 00:00:00,8
" Joyous
",0.6249,0.6989,2020-08-21 00:00:00,10
" Marvel is on a roll this year
",0.4215,0.8641,2020-08-20 00:00:00,9
" Immy's review : A classic
",0.0,0.995,2020-08-19 00:00:00,8
" NEW HUMOR HERE.
",0.2732,0.959,2020-08-16 00:00:00,8
" I AM GROOT
",0.0,0.8808,2020-08-08 00:00:00,8
" Lot's of Pratting around in this fun sci-fi fantasy.
",0.596,0.7639,2020-08-06 00:00:00,8
" Not impressed
",-0.3724,0.5574,2020-08-05 00:00:00,6
" The perfect soundtrack does exist!
",0.6114,0.967,2020-08-03 00:00:00,8
" Guardians of the Galaxy
",0.0,0.9997,2020-08-02 00:00:00,8
" Terrible.
",-0.4767,-0.8074,2020-07-30 00:00:00,3
" Never understood the hype behind this, and I still don't understand it
",0.0,0.6812,2020-07-25 00:00:00,5
" Groot is cute!
",0.5093,0.9977,2020-07-24 00:00:00,10
" Bit different
",0.0,0.94,2020-07-20 00:00:00,9
" Mehhhhhhh
",0.0,0.7809,2020-07-19 00:00:00,4
" Marvel's best
",0.6369,0.9821,2020-07-18 00:00:00,9
" A Flawed, but Jovial Introduction to a Lovable Crew
",0.8847,0.2531,2020-07-16 00:00:00,8
" Pretty funny, good music
",0.8402,0.8707,2020-07-14 00:00:00,7
" The Star Wars of the MCU
",-0.5574,0.9387,2020-06-28 00:00:00,6
" Another great Marvel flick...
",0.7845,0.8693,2020-06-28 00:00:00,8
" James Gunn is the greatest addition to MCU
",0.6369,0.9988,2020-06-27 00:00:00,10
" Guardians of the Galaxy
",0.0,0.3384,2020-06-21 00:00:00,8
" Teamwork makes the dream work (Spoilers)
",0.25,-0.954,2020-06-16 00:00:00,9
" Great film
",0.6249,0.659,2020-06-12 00:00:00,8
" Couldn't Finish It
",0.0,-0.1311,2020-06-12 00:00:00,1
" Guardians of the galaxy
",0.0,0.9931,2020-06-07 00:00:00,8
" Favourite MCU film
",0.0,0.9793,2020-06-07 00:00:00,10
" Simply entertaining
",0.4404,0.9517,2020-06-02 00:00:00,8
" A Salsa of Comedy with amazing action and visuals.
",0.743,0.9915,2020-06-01 00:00:00,8
" PURE ADVENTURE
",0.3182,0.878,2020-05-30 00:00:00,8
" Good Movie
",0.4404,0.7391,2020-05-26 00:00:00,10
" Fun, exciting, and a great cast ensemble.
",0.891,0.9788,2020-05-07 00:00:00,9
" My Introduction to the MCU... and a Very Good One!
",0.54,0.9912,2020-04-30 00:00:00,10
" Oh man they did good
",0.4404,0.9622,2020-04-30 00:00:00,9
" Great soundtrack
",0.6249,0.8906,2020-04-27 00:00:00,7
" Good
",0.4404,0.9571,2020-04-27 00:00:00,7
" Dumb and unimaginative
",-0.5106,-0.1748,2020-04-24 00:00:00,3
" Imagine what it's like before watching. That's exactly what it's like
",0.6124,-0.9045,2020-04-24 00:00:00,2
" Special One
",0.4019,0.4082,2020-04-24 00:00:00,10
" Imagine what it's like before watching. That's exactly what it's like.
",0.6124,0.9476,2020-04-23 00:00:00,2
" GREAT FUN IN THIS FANTASTIC SCI-FI FANTASY ADVENTURE
",0.9231,0.9993,2020-04-18 00:00:00,8
" It was a blast
",0.0,0.875,2020-04-15 00:00:00,9
" Love this film.
",0.6369,0.6335,2020-04-11 00:00:00,10
" Star-movie
",0.0,0.9809,2020-04-07 00:00:00,10
" Great all round fun...one of the better MCU entries
",0.7906,0.9988,2020-04-06 00:00:00,8
" Fantastic!
",0.5983,0.8849,2020-03-30 00:00:00,8
" Cosmic Adventure is a lot of fun
",0.6808,0.965,2020-03-30 00:00:00,9
" Best movie in Avengers series?
",0.6369,0.8176,2020-03-29 00:00:00,9
" Incredibly fun movie! Music was awesome.
",0.8395,0.865,2020-03-29 00:00:00,9
" Amazing Space Adventure 🌐
",0.7269,0.9625,2020-03-28 00:00:00,7
" One of the best MCU movies!
",0.6696,0.9202,2020-03-28 00:00:00,10
" Seriously?
",-0.1779,-0.5886,2020-03-23 00:00:00,2
" Chill and fun
",0.5106,0.9382,2020-03-21 00:00:00,10
" WORTH IT!! FUNNY AND AWESOME!!
",0.877,0.9775,2020-03-18 00:00:00,10
" Cute and surprisingly
",0.6369,0.8475,2020-03-18 00:00:00,8
" Amazing
",0.5859,0.4927,2020-03-16 00:00:00,9
" Absolute junk.
",0.0,-0.8141,2020-03-14 00:00:00,1
" Redeems Marvel!
",0.4753,0.9948,2020-03-10 00:00:00,8
" Family, and Love - The meaning of life!
",0.6696,0.8979,2020-03-07 00:00:00,6
" Finally
",0.0,0.9485,2020-03-07 00:00:00,10
" This is movie Great
",0.6249,0.5994,2020-03-04 00:00:00,10
" The film was by far the most uncertain and risky move by Marvel Studios. Fortunately, the bet was accurate.
",-0.1918,0.9989,2020-03-02 00:00:00,8
" Marvel can't make a bad movie!
",0.7133,0.6514,2020-03-01 00:00:00,10
" One of Marvels best
",0.802,0.9559,2020-03-01 00:00:00,9
" Worth the work
",0.2263,0.8737,2020-02-21 00:00:00,8
" A much funnier version of the tired and tested marvel mould of...
",0.3818,0.9318,2020-02-18 00:00:00,7
" Highly enjoyable
",0.4927,0.9907,2020-02-16 00:00:00,9
" Best Marvel movie
",0.7906,0.9945,2020-02-06 00:00:00,9
" Marvels Blueprint
",0.4588,0.9911,2020-02-03 00:00:00,9
" Guardians of the Galaxy
",0.0,0.8748,2020-01-30 00:00:00,8
" I love it
",0.6369,0.9778,2020-01-28 00:00:00,10
" Guardians of the Galaxy has viewers Hooked on a Feeling
",0.128,0.9987,2020-01-24 00:00:00,9
" Rev of Guardians of the Galaxy
",0.0,0.9985,2020-01-22 00:00:00,9
" Hilarious space people
",0.4019,0.9549,2020-01-10 00:00:00,7
" One of Marvel's finest achievements
",0.0,0.9886,2020-01-04 00:00:00,9
" Great actors
",0.6249,0.6901,2020-01-04 00:00:00,10
" Awesome cast - great story
",0.8481,0.7184,2019-12-17 00:00:00,7
" Worth Your Time to Watch
",0.2263,-0.4118,2019-12-15 00:00:00,10
" I Am Groot
",0.0,0.684,2019-12-13 00:00:00,8
" Another great entry from Marvel, a next step
",0.7845,0.9976,2019-12-04 00:00:00,7
" Great Piece
",0.6249,0.9661,2019-12-03 00:00:00,8
" So damn good!
",0.1223,0.9938,2019-12-03 00:00:00,9
" Great
",0.6249,0.8957,2019-11-30 00:00:00,10
" Beats all expectations easily
",0.34,-0.5574,2019-11-29 00:00:00,10
" Visually resplendent and fun
",0.5106,0.9975,2019-11-25 00:00:00,8
" Awesome Sci-Fi Adventure
",0.7506,0.9836,2019-11-25 00:00:00,10
" I'm distracting you
",-0.296,0.9269,2019-11-24 00:00:00,8
" Was good.
",0.4404,0.6697,2019-11-24 00:00:00,8
" A low-rent Star Wars
",-0.5574,-0.8945,2019-11-16 00:00:00,1
" Hooked on a Film
",0.0,0.5106,2019-11-14 00:00:00,8
" Awesome
",0.6249,0.8687,2019-11-13 00:00:00,10
" The Greatest Music
",0.6369,0.8131,2019-11-11 00:00:00,7
" One of the best Marvel movies
",0.7906,0.9862,2019-11-07 00:00:00,9
" Guardians of the Galaxy
",0.0,0.9867,2019-11-03 00:00:00,9
" Surprisingly Amazing!
",0.7424,0.8225,2019-10-27 00:00:00,9
" Very enjoyable and keeps on edge
",0.4927,0.891,2019-10-25 00:00:00,9
" Guardians of the Galaxy
",0.0,0.836,2019-10-22 00:00:00,8
" Pre-Disney Marvel at its best!!
",0.8217,0.9652,2019-10-16 00:00:00,9
" All Around Good Time
",0.4404,0.9816,2019-10-03 00:00:00,8
" Another marvel classic
",0.4215,0.9789,2019-10-02 00:00:00,10
" Exceeded expectations!!!
",0.0,0.8458,2019-09-29 00:00:00,9
" Guardians of the Galaxy
",0.0,0.9299,2019-09-19 00:00:00,9
" GREAT MOVIE!
",0.6588,0.965,2019-09-16 00:00:00,10
" Love the Marvel movies!
",0.807,0.9711,2019-09-15 00:00:00,9
" Hmm
",0.0,0.7964,2019-09-09 00:00:00,5
" Just when I was starting to get sick of Marvel movies, they change the game (somewhat, and successfully).
",-0.128,0.997,2019-08-30 00:00:00,6
