title,title_sentiment_score,text_sentiment_score,date,rating
" Mostly Okay But a Superb Finale
",0.7964,0.9432,2018-09-02 00:00:00,7
" Another amazing movie from steven spielberg
",0.5859,-0.0018,2018-08-30 00:00:00,9
" What Red Sparrow wishes it was
",0.1531,0.8975,2018-08-24 00:00:00,9
" Brilliant
",0.5859,0.9696,2018-08-22 00:00:00,9
" Historical drama, not an action movie
",0.0,0.8194,2018-07-19 00:00:00,9
" Great storytelling!
",0.6588,0.8977,2018-06-30 00:00:00,8
" Good but it could've been better
",0.7003,0.7574,2018-06-26 00:00:00,5
" Good Spy Thriller
",0.5106,0.6129,2018-06-12 00:00:00,9
" Disappointing
",-0.4939,-0.5413,2018-04-29 00:00:00,4
" THIS IS YOUR GIFT
",0.4404,0.8658,2018-04-28 00:00:00,10
" Competent, unspectacular but enjoyable
",0.6705,0.9349,2018-03-24 00:00:00,7
" Milestone film in Steven Spielberg career
",0.0,0.4576,2018-03-01 00:00:00,8
" A hit from Spielberg
",0.0,0.983,2018-01-25 00:00:00,7
" Really well made Cold War true story
",0.0754,0.9954,2018-01-02 00:00:00,8
" *Yawn*
",0.0,0.7351,2017-12-16 00:00:00,7
" An amazingly engaging historical representation
",0.4005,0.9924,2017-11-11 00:00:00,9
" Docudrama depicting the historical exchange between a US U2 pilot with a Soviet spy.
",0.0,0.9808,2017-10-02 00:00:00,9
" Exclellent Movie - More Excellent Country Than Now
",0.6115,0.9691,2017-09-26 00:00:00,10
" Professional; Lacks Emotional Grip
",0.1531,0.9712,2017-09-14 00:00:00,8
" What a movie!
",0.0,0.9565,2017-08-26 00:00:00,10
" Good movie, not all true
",0.1451,0.8899,2017-07-31 00:00:00,7
" Good film of Cold War true events
",0.2023,-0.9981,2017-07-11 00:00:00,9
" Masterpiece Theater
",0.6249,0.9468,2017-06-12 00:00:00,10
" Not as good as advertised
",-0.3412,0.8829,2017-05-23 00:00:00,6
" Query - Rylance 's Oscar.
",0.0,0.8833,2017-04-15 00:00:00,8
" ""Bridge of Spies"" breathes new life into historical films
",0.0,0.9973,2017-04-11 00:00:00,9
" From Brooklyn to Berlin
",0.0,0.9836,2017-04-09 00:00:00,6
" A bit long but recommendable
",0.0,0.9724,2017-04-01 00:00:00,6
" A gripping cold war thriller
",-0.5423,0.9769,2017-03-17 00:00:00,9
" Explaining The Cold War Era
",-0.5994,-0.9203,2017-02-27 00:00:00,8
" Why did I wait so long for this movie?
",0.0,0.9668,2017-02-27 00:00:00,9
" A potentially excellent movie let down by the director
",0.5719,0.9776,2017-02-24 00:00:00,3
" Bridge of Spies
",0.0,0.1496,2017-02-23 00:00:00,2
" Fantastic Movie
",0.5574,0.965,2017-02-20 00:00:00,10
" Well done
",0.2732,0.9888,2017-02-11 00:00:00,8
" Solid historical drama
",0.1531,0.9955,2017-01-31 00:00:00,8
" Getting across the wall
",0.0,0.9799,2017-01-21 00:00:00,6
" OK story, but too long and too slow
",0.2421,-0.5457,2017-01-18 00:00:00,5
" ***1/2
",0.0,0.9753,2017-01-17 00:00:00,9
" Good Entertainment if You Don't Need Historical Accuracy or Reality
",0.6908,-0.94,2017-01-16 00:00:00,6
" Top notch film; highly recommended
",0.4391,0.9347,2017-01-08 00:00:00,9
" Good Spielburg Drama
",0.4404,0.9963,2017-01-07 00:00:00,8
" Beautiful film
",0.5994,0.8499,2021-04-11 00:00:00,9
" Overacting much?
",0.0,0.7717,2021-04-09 00:00:00,1
" Fantasy Land
",0.0,-0.1531,2021-04-04 00:00:00,1
" you do not often see an underprivileged group shatter multiple glass ceilings
",0.0,0.9821,2021-04-03 00:00:00,8
" Of course it was about segregation...
",0.0,0.8375,2021-04-02 00:00:00,10
" Intentional or unintentional male inferiority over women.
",-0.2732,-0.9412,2021-03-29 00:00:00,4
" Political statement instead of a story
",0.0,0.5913,2021-03-14 00:00:00,4
" It was okay, but definitely not based on a true story.
",0.2505,0.296,2021-03-14 00:00:00,1
" Empowerment, Brilliant and Inspiring. Those are the three words I can describe this movie.
",0.765,0.9956,2021-03-05 00:00:00,10
" Very motivating
",0.5413,0.9679,2021-02-22 00:00:00,9
" Motivational
",0.0,0.9622,2021-02-21 00:00:00,10
" I loved this movie
",0.5994,0.9725,2021-02-19 00:00:00,10
" A fairly good movie...
",0.4404,0.9924,2021-01-26 00:00:00,6
" Best film ever
",0.6369,0.7579,2021-01-24 00:00:00,10
" Perfect!
",0.6114,0.871,2021-01-23 00:00:00,10
" It's alright
",0.25,0.8979,2021-01-23 00:00:00,7
" Must watch
",0.0,0.624,2021-01-18 00:00:00,10
" A great lesson in history
",0.6249,0.9041,2021-01-16 00:00:00,9
" An emotional joyride
",0.4019,0.9841,2021-01-16 00:00:00,10
" Yet another saga about overcoming those evil white people.
",-0.6597,-0.327,2021-01-03 00:00:00,1
" Everything you want in a movie!
",0.1511,0.9224,2020-12-27 00:00:00,10
" elias/gary
",0.0,0.7869,2020-12-24 00:00:00,7
" Powerful and Inspiring
",0.6808,0.9971,2020-12-14 00:00:00,8
" Where is Margaret Hamilton?
",0.0,0.8846,2020-12-14 00:00:00,7
" Gender roles
",0.0,0.8569,2020-12-10 00:00:00,9
" EQUALITY AND RESPECT FOR ALL HUMANS
",0.4767,0.5348,2020-12-08 00:00:00,10
" I really liked it
",0.4754,0.953,2020-12-06 00:00:00,9
" Fantastic
",0.5574,0.8016,2020-12-06 00:00:00,8
" Knowledge, skill and perserverance trump prejudice
",-0.5106,0.9406,2020-11-11 00:00:00,7
" I hate inaccurate Hollywood embellishments!
",-0.6114,-0.3753,2020-11-05 00:00:00,3
" About time there was the appropriate recognition
",0.0,0.9371,2020-11-04 00:00:00,10
" Personality is more than race and gender
",0.0,0.9332,2020-11-02 00:00:00,8
" The usual suspects
",-0.34,0.93,2020-10-27 00:00:00,5
" Mathematical enlightenment
",0.0,0.8016,2020-10-18 00:00:00,10
" So Disappointing
",-0.5413,-0.7143,2020-10-04 00:00:00,5
" How could you not enjoy this?
",-0.3875,0.7964,2020-10-04 00:00:00,7
" Amazing and educational movie
",0.5859,0.9849,2020-10-02 00:00:00,10
" Biopic or Political Statement?
",0.0,-0.9674,2020-10-02 00:00:00,7
" Great Work
",0.6249,0.967,2020-09-23 00:00:00,10
" This is story That should've been told a long time ago
",0.0,0.0,2020-09-01 00:00:00,10
" One of the best movies touching two aspects:
",0.6369,0.9001,2020-08-22 00:00:00,10
" About time the hidden story of the achievements of these Afro-American women were told
",0.0,0.9225,2020-08-21 00:00:00,7
" Engaging and emotionally uplifting biopic.
",0.34,0.9789,2020-08-16 00:00:00,9
" Do not miss this one
",0.1139,0.5075,2020-08-11 00:00:00,10
" Great movie with strong female characters
",0.8126,0.9941,2020-07-30 00:00:00,10
" No mention of Katherine Johnson when 5 minutes devoted to blond woman.
",0.128,0.8199,2020-07-21 00:00:00,7
" valuable
",0.4767,0.9245,2020-07-19 00:00:00,10
" Wow, flawless! Acting, Filming and story all the way down to the props. Stacy Poulos Playback.net
",0.8122,0.9916,2020-07-13 00:00:00,10
" Good movie but lack of accuracy
",-0.25,-0.8186,2020-06-14 00:00:00,8
" Inspiring women in STEM.
",0.4215,0.9854,2020-06-13 00:00:00,10
" As intriguing as the story may be, the film is just mediciore
",0.0,-0.9356,2020-06-12 00:00:00,6
" Revisionist fake history mixed with the Right Stuff.
",-0.4767,-0.5927,2020-06-05 00:00:00,5
" Really inspiring and empowering!
",0.5244,0.9114,2020-06-04 00:00:00,9
" Great Movie, Somewhat Inaccurate
",0.6249,0.34,2020-06-04 00:00:00,8
" Good Film
",0.4404,0.8568,2020-06-04 00:00:00,8
" An amazing film, a really great movie
",0.8479,0.9343,2020-06-04 00:00:00,8
" An incredible film that makes you thing deeply about the racial segregation in the world
",0.0,0.4822,2020-06-04 00:00:00,7
" An inspiring movie for all ages
",0.4215,0.9441,2020-06-04 00:00:00,10
" Great Historical Movie
",0.6249,0.9306,2020-06-04 00:00:00,8
" great movie
",0.6249,0.9468,2020-06-04 00:00:00,7
" Downright inspiring
",0.4215,0.9652,2020-06-02 00:00:00,8
" Splendid
",0.5859,0.9383,2020-05-24 00:00:00,10
" Touching story
",0.0,0.9929,2020-05-23 00:00:00,10
" Hidden figure review
",0.0,0.9804,2020-05-18 00:00:00,10
" Best Movie Ever
",0.6369,0.7901,2020-05-13 00:00:00,10
" Taraji P. Henson, Octavia Spencer and Janelle Monáe are superbly chosen
",0.0,0.9757,2020-05-12 00:00:00,9
" Exciting
",0.4939,0.8126,2020-05-12 00:00:00,8
" It can only deserve 10/10
",0.0,0.9604,2020-05-10 00:00:00,10
" Inspirational!
",0.5562,0.8393,2020-05-05 00:00:00,10
" Hidden Figures - A Fantastic Film
",0.5574,0.9972,2020-05-04 00:00:00,8
" Hidden figures still exists!
",0.0,0.5645,2020-04-18 00:00:00,7
" An amazing movie!
",0.6239,0.9387,2020-04-12 00:00:00,10
" A movie that is very inspiring for me.
",0.4754,0.8574,2020-04-08 00:00:00,8
" like
",0.3612,0.9241,2020-03-31 00:00:00,9
" Or the persistence of biases when greater goals are on the horizon
",0.3612,0.9949,2020-03-25 00:00:00,7
" Inspirational
",0.5106,0.54,2020-03-16 00:00:00,10
" woman's power
",0.0,-0.6249,2020-03-15 00:00:00,9
" Great entertainment - Not a documentary
",0.7845,0.9754,2020-03-09 00:00:00,9
" Stellar biopic, albeit with Hollywood upgrades
",0.0,0.3291,2020-03-08 00:00:00,9
" Show em who's really boss!!!!
",0.0,0.9646,2020-02-29 00:00:00,8
" Terrific film
",0.4767,0.9284,2020-02-23 00:00:00,10
" If it hits near home don't watch it
",0.0,-0.7894,2020-02-18 00:00:00,10
" So inspiring
",0.4754,0.7583,2020-02-17 00:00:00,10
" A great story
",0.6249,0.6249,2020-02-13 00:00:00,7
" Exceptional
",0.0,0.8409,2020-02-04 00:00:00,10
" Lecture or Entertainment?
",0.4215,-0.8176,2020-02-03 00:00:00,5
" 10\10
",0.0,0.8074,2020-02-03 00:00:00,10
" A TERRIFIC FILM AND IN NO WAY BORING
",-0.1027,0.9419,2020-02-01 00:00:00,10
" Mathematical Drudgery
",0.0,0.3657,2020-02-01 00:00:00,1
" Song of Unknown Heroes
",0.5106,0.4003,2020-02-01 00:00:00,9
" Had to be told
",0.0,0.9824,2020-01-30 00:00:00,8
" Awesome Movie!
",0.6588,0.9417,2020-01-18 00:00:00,10
" Power of the Will
",0.0,0.9263,2020-01-02 00:00:00,8
" SO GOOD!!
",0.5827,0.8559,2019-12-29 00:00:00,10
" Not a tribute, but an insult!
",-0.6948,-0.9406,2019-12-26 00:00:00,1
" Hidden Figures: Talent doesn't look gender or race.
",0.4215,0.9861,2019-12-21 00:00:00,7
" This movie is both inspiring and entertaining
",0.6908,-0.4344,2019-12-12 00:00:00,10
" Flawed, highly flawed, but entertaining...
",0.0,0.8782,2019-12-07 00:00:00,8
" Amazing story
",0.5859,0.9539,2019-12-05 00:00:00,7
" Boring plot and and true story ruined and the characters of course
",-0.3818,-0.5695,2019-11-30 00:00:00,1
" The.best.movie.
",0.0,0.7207,2019-11-28 00:00:00,10
" ""Every time we get a chance to get ahead they move the finish line. Every time.""
",0.25,0.9603,2019-11-03 00:00:00,9
" Girl Power !
",0.0,-0.2244,2019-11-03 00:00:00,10
" A delightful movie about some brave persistent and extraordinary women
",0.802,0.967,2019-10-28 00:00:00,8
" History is written by the victors. The rest we have to look for.
",0.0,0.9825,2019-10-07 00:00:00,7
" Hidden Figures
",0.0,0.3919,2019-09-25 00:00:00,7
" Best picture worthy
",0.7964,0.9766,2019-09-17 00:00:00,9
" Good movie but...
",0.4404,-0.3621,2019-09-15 00:00:00,6
" Hidden Gem
",0.0,0.9228,2019-09-12 00:00:00,7
" I loved it but....
",0.5994,0.9274,2019-08-29 00:00:00,7
" if you are a hammer, everything is a nail, this is revisionist history
",0.0,0.8187,2019-08-29 00:00:00,3
" Important history
",0.2023,0.5859,2019-08-24 00:00:00,7
" An ode to hidden figures in the history of human successes
",0.5574,0.9923,2019-08-18 00:00:00,9
" A Film That Respects Intellect
",0.6486,0.6882,2019-08-13 00:00:00,7
" Equivocal
",0.0,0.9979,2019-07-23 00:00:00,7
" Inspiring But Not Particularly Realistic
",0.2263,-0.6054,2019-07-01 00:00:00,7
" Important story, poor execution
",-0.3182,0.9441,2019-06-23 00:00:00,5
" Both inspirational and depressing, both important and entertaining
",0.6597,-0.9674,2019-06-19 00:00:00,9
" An Enlightening and Educational Movie
",0.5106,0.9527,2019-06-17 00:00:00,7
" A great movie!
",0.6588,0.7261,2019-06-11 00:00:00,8
" ""Hidden Figires"": huge potential, only nice results
",0.6249,0.6174,2019-05-29 00:00:00,7
" Entertaining thrill
",0.6597,0.0,2019-05-25 00:00:00,10
" A Great Inspiring Film
",0.7845,0.9466,2019-05-11 00:00:00,8
" Margaret Hamilton was the true hero
",0.7506,0.7003,2019-04-19 00:00:00,2
" Best movie ever
",0.6369,0.714,2019-04-10 00:00:00,10
" Excellent. Perfect school movie afternoon material
",0.8126,0.9154,2019-03-31 00:00:00,9
" Overt Agenda
",0.0,0.9921,2019-03-27 00:00:00,1
" Anachronism
",0.0,0.0258,2019-03-27 00:00:00,9
" Just a great film.
",0.6249,0.0,2019-03-26 00:00:00,10
" Always A Favorite
",0.4588,0.9987,2019-03-20 00:00:00,10
" Feel good movie, progression
",0.4404,-0.7096,2019-03-15 00:00:00,9
" Hidden Figures
",0.0,0.9886,2019-03-15 00:00:00,8
" A movie that makes you get the feels
",0.0,-0.6426,2019-03-15 00:00:00,9
" Hidden Figures
",0.0,0.974,2019-03-13 00:00:00,9
" Hidden Figures
",0.0,0.9524,2019-03-12 00:00:00,8
" Hidden Talent
",0.4215,0.9607,2019-03-10 00:00:00,8
" Women are amazing
",0.5859,0.9929,2019-03-08 00:00:00,9
" ""I read between the lines.""
",0.0,0.6646,2019-03-08 00:00:00,10
" A fantastic film about the lesser-known geniuses of the NASA space program.
",0.5574,0.8676,2019-03-08 00:00:00,8
" Loved it
",0.5994,0.9505,2019-03-07 00:00:00,10
" Review
",0.0,0.9862,2019-03-07 00:00:00,10
" Write a headline for you review here
",0.0,0.9819,2019-03-07 00:00:00,8
" Amazing and Beautiful Movie
",0.8271,0.9514,2019-03-07 00:00:00,8
" figure out whats hidden in your life
",0.0,0.9681,2019-03-07 00:00:00,8
" A Great Depiction of Great People
",0.8481,0.9258,2019-03-04 00:00:00,7
" Hidden
",0.0,-0.3975,2019-03-04 00:00:00,10
" Excellent Movie
",0.5719,0.6478,2019-02-24 00:00:00,9
" Great Film
",0.6249,0.9371,2019-02-16 00:00:00,10
" Good comedy
",0.6597,0.0,2019-02-09 00:00:00,1
" An unexpected pleasure to watch.
",0.5719,0.8008,2019-01-21 00:00:00,10
" Great movie
",0.6249,0.0,2019-01-18 00:00:00,9
" Amazing powerful film
",0.765,0.8555,2019-01-12 00:00:00,10
" A Gender Bender Period Drama
",0.0,0.9559,2019-01-12 00:00:00,9
" Inspiring...
",0.0,0.9888,2019-01-03 00:00:00,9
" Great movie for all to watch, inspired by a true story
",0.8779,0.6705,2018-12-29 00:00:00,8
" Wonderful story
",0.5719,0.9408,2018-12-26 00:00:00,9
" Revealing from Past, Stays with Present
",0.0,-0.9395,2018-12-11 00:00:00,9
" That real SF
",0.0,-0.2023,2018-12-09 00:00:00,1
" Everyone Should See This
",0.0,0.797,2018-12-07 00:00:00,9
" The Stars Behind the Moon
",0.0,0.9953,2018-12-06 00:00:00,8
" Great Story - Unfortunate Bias
",0.1779,-0.9313,2018-11-13 00:00:00,6
" Overly Hollywoodised
",0.0,-0.5423,2018-10-21 00:00:00,5
" Pleasant and Inspirational Story to Share
",0.8316,0.9913,2018-10-04 00:00:00,7
" Great movie!
",0.6588,0.88,2018-10-02 00:00:00,10
" You can be the FIRST if you try
",0.0,0.9947,2018-10-01 00:00:00,8
" Great story, Great cast.
",0.8481,0.0,2018-08-14 00:00:00,9
" Celebrates the women's contribution to the Space Mission
",0.5719,0.9718,2018-08-12 00:00:00,7
" we are already there
",0.0,0.967,2018-07-26 00:00:00,10
" Fantastic story, Brilliant Acting
",0.8126,0.8016,2018-07-23 00:00:00,9
" Obvious but unknown
",0.0,0.9381,2018-07-02 00:00:00,8
" Marvellous
",0.0,0.982,2018-06-30 00:00:00,10
" Tedious and disappointing
",-0.4939,0.6761,2018-06-29 00:00:00,6
" This movie is perfect!
",0.6114,0.5994,2018-06-01 00:00:00,8
" Just incredible
",0.0,0.8568,2018-05-28 00:00:00,10
" Logicians in an illogical setting
",0.0,0.9517,2018-05-26 00:00:00,7
" We better sort this crap out before we think about going into space.
",0.0772,0.9792,2018-05-18 00:00:00,8
" Not a film to remain hidden
",0.0,0.9971,2018-05-17 00:00:00,8
" Entertaining portrayal of an interesting time
",0.6808,0.9986,2018-05-15 00:00:00,7
" True story about conquering racism by working together.
",-0.3182,0.8329,2018-04-21 00:00:00,8
" Rate a movie for what it is, not with your own prejudice!
",-0.5562,-0.9146,2018-04-03 00:00:00,10
" Pretty good.
",0.7269,0.9526,2018-03-29 00:00:00,8
" If you are seeking a serious movie, look elsewhere
",-0.0772,0.8768,2018-03-27 00:00:00,1
" Inspirational film
",0.5106,0.979,2018-03-19 00:00:00,9
" The Space Race
",0.0,0.9803,2018-03-16 00:00:00,7
" Very entertaining, if not entirely realistic
",0.4927,0.4906,2018-03-13 00:00:00,7
" Outstanding film (Written Feb 4, 2017)
",0.6124,0.9917,2018-03-05 00:00:00,10
" Solid Performances, Story Falls Flat,
",0.1531,0.9789,2018-03-02 00:00:00,7
" Hidden Figures intelligently uses racial and gender segregation to convey equality in an intellectual environment.
",0.743,0.9939,2018-02-24 00:00:00,8
" A fine history on NASA and racism
",-0.5106,0.5216,2018-02-19 00:00:00,7
" Gold star drama film
",0.0,0.802,2018-01-22 00:00:00,10
" MY Feel Good Movie!
",0.4926,0.9251,2018-01-22 00:00:00,10
" A Hidden Gem
",0.0,0.9614,2018-01-21 00:00:00,10
" Unreal Fairy Tale Riddled with Errors and Lies
",-0.6369,0.9859,2018-01-14 00:00:00,3
" Dumb movie. Fight racism with more racism and falsehoods
",-0.9337,0.9241,2018-01-02 00:00:00,3
" Loved it!
",0.636,0.9843,2017-12-30 00:00:00,10
" An excellent rendering and spotlight on an important part of history
",0.6705,0.7038,2017-12-29 00:00:00,9
" Appropriately inspiring.
",0.4215,0.9203,2017-12-29 00:00:00,8
" I am AMAZED with this movie
",0.6037,0.985,2017-12-27 00:00:00,10
" Transcends the ""true story"" genre
",0.4215,0.4919,2017-12-27 00:00:00,8
" Movie of hidden reality that changes life
",0.0,-0.978,2017-12-23 00:00:00,9
" Hidden Figures Exposed
",-0.0772,0.9378,2017-12-20 00:00:00,9
" Worth watching, but could be better.
",0.6486,0.8409,2017-12-17 00:00:00,6
" inspirational narrative documentary
",0.5106,0.9349,2017-12-05 00:00:00,10
" NASA & Women Can Be Proud of This Story & More
",0.4767,0.9956,2017-11-27 00:00:00,8
" Make-believe SJW propaganda
",-0.25,0.61,2017-11-13 00:00:00,1
" Wow! What a story. Who knew?
",0.6239,-0.9514,2017-11-09 00:00:00,9
" Oscar Bait at its Worst
",-0.6249,0.5904,2017-10-30 00:00:00,1
" Simply Hard to Believe
",-0.1027,0.682,2017-10-25 00:00:00,6
" Inspiring movie
",0.4215,0.9551,2017-10-15 00:00:00,9
" Overlooked
",-0.0258,0.9946,2017-10-09 00:00:00,10
" Interesting movie
",0.4019,-0.813,2017-09-25 00:00:00,7
" Some History Forgotten
",-0.2263,0.9843,2017-09-24 00:00:00,7
" Hidden figures of American & Scientific History
",0.0,0.9922,2017-09-23 00:00:00,8
" The Good 'Ole Days Weren't So Good
",0.7003,0.4741,2017-09-17 00:00:00,9
" Sweeping Emotions
",0.0,0.875,2017-09-15 00:00:00,10
" The other side story of the historic event!
",0.0,0.99,2017-09-14 00:00:00,8
" Well-meaning film undermined by inaccuracies
",-0.3612,0.931,2017-09-13 00:00:00,7
" ""The Way Things Are.""
",0.0,0.9925,2017-09-10 00:00:00,6
" ***
",0.0,0.9761,2017-09-09 00:00:00,8
" two thumbs up
",0.0,0.9711,2017-09-08 00:00:00,9
" These Women Definitely Had The Right Stuff
",0.4019,0.996,2017-09-04 00:00:00,8
" The story happened in NASA not in Walmart
",0.0,-0.2275,2017-09-04 00:00:00,8
" A truly remarkable story! 8/10
",0.7777,0.9987,2017-09-03 00:00:00,8
" Excellent Flick !!!!!!
",0.7067,0.8964,2017-08-28 00:00:00,10
" What an excellent film with an amazing message
",0.8176,0.9675,2017-08-24 00:00:00,10
" Black Women Who Make Us Proud to be American
",0.4767,0.9864,2017-08-24 00:00:00,9
" Politically correct nonsensical historical revisionism: evil propaganda
",-0.7506,0.9389,2017-08-16 00:00:00,1
" More politically correct but historically incorrect lies.
",-0.5719,0.9882,2017-08-16 00:00:00,1
" She is not something. She is everything.
",0.0,0.9814,2017-08-12 00:00:00,10
" Space Race and Racism
",-0.6249,0.9713,2017-08-11 00:00:00,6
" I challenge ANYONE to not feel moved by this movie
",0.0772,0.97,2017-08-01 00:00:00,10
" Historically Correct and Made Women Know We Can Excel In Science
",0.4588,0.9719,2017-08-01 00:00:00,10
" A great historical story; could use a bit more history.
",0.6249,0.9836,2017-07-30 00:00:00,7
" Great Biopic
",0.6249,0.9901,2017-07-29 00:00:00,9
" Lovely . Just lovely.
",0.8225,0.8242,2017-07-29 00:00:00,10
" Success Comes a Little Too Easily for These Groundbreaking Ladies
",0.7024,0.9596,2017-07-26 00:00:00,6
" An inspiring tale of three iron-ladies at NASA! [+72%]
",0.4753,0.9872,2017-07-25 00:00:00,7
" I can identify with this movie
",0.0,0.9966,2017-07-18 00:00:00,8
" Need to be a Math Genius and Astrophysicist to find a planet on which this is a good movie.
",0.4404,-0.9833,2017-07-15 00:00:00,2
" It's got everything!
",0.0,0.9366,2017-07-13 00:00:00,10
" Inspiring and heavy handed.
",0.4215,0.9403,2017-07-12 00:00:00,5
" Solid, if not out of the world (except literally) entertainment
",0.5267,0.9866,2017-07-10 00:00:00,7
" Three inspirational stories brought to life in 'Hidden Figures'
",0.5106,0.9934,2017-07-04 00:00:00,8
" Enlightening and enjoyable
",0.7351,0.9722,2017-07-04 00:00:00,8
" A very good movie
",0.4927,0.9784,2017-07-03 00:00:00,8
" Best movie of 2016 (No Spoilers)
",0.6369,0.98,2017-06-25 00:00:00,10
" Hidden Figures ???
",0.0,-0.5972,2017-06-23 00:00:00,10
" Hidden Figures essentially TRUE....and entertaining!
",0.4926,-0.9967,2017-06-22 00:00:00,8
" Stay for the credits
",0.3612,0.962,2017-06-19 00:00:00,9
" True Events
",0.4215,0.153,2017-06-17 00:00:00,7
" Absolutely Love the Movie
",0.6697,0.9083,2017-06-16 00:00:00,10
" Ladies, Welcome to NASA
",0.4588,0.9432,2017-06-16 00:00:00,8
" Met every expectation
",0.0,0.9856,2017-06-14 00:00:00,9
" Black women in the space program film that gilds the lily
",0.0,0.9906,2017-06-11 00:00:00,7
" A Pleaseant Vision Delivering a Semi-Hidden Truth with Schmaltz & Charm
",0.7184,0.9919,2017-06-11 00:00:00,7
" Great Movie... But...
",0.6249,0.7755,2017-06-11 00:00:00,8
" Interesting, moving story
",0.4019,0.6981,2017-06-10 00:00:00,8
" A middle of the road drama
",0.0,0.9866,2017-06-04 00:00:00,5
" Important... important movie... important message.
",0.3818,0.9915,2017-06-03 00:00:00,8
" Heavy handed
",0.0,-0.8481,2017-06-03 00:00:00,5
" The themes are as 'in your face' as the presentation is gracefully subtle
",0.5267,0.9878,2017-05-29 00:00:00,8
" The women on Hidden figures
",0.0,0.4019,2017-05-25 00:00:00,9
" A black version of the Right Stuff with a killer soundtrack
",-0.6486,0.9637,2017-05-24 00:00:00,10
" What A Great Story that Needed to be Told
",0.6249,0.9499,2017-05-22 00:00:00,10
" a- movie
",0.0,0.1779,2017-05-22 00:00:00,9
" Beautiful masterpiece
",0.8402,0.9077,2017-05-21 00:00:00,9
" An absolute ""must be seen"" there are too many ""hidden"" heroes!
",0.5562,0.8625,2017-05-17 00:00:00,10
" What an Inspiration
",0.5267,0.7783,2017-05-16 00:00:00,10
" Entertaining, very Hollywood-ized version of history
",0.4404,0.9819,2017-05-15 00:00:00,8
" One of the best movies I've seen in a while
",0.6369,0.9783,2017-05-15 00:00:00,10
" Incredible movie on so many levels
",0.0,0.9831,2017-05-14 00:00:00,10
" Great performances on a story that needs to be heard on the behind the scenes of Nasa's space race.
",0.6249,0.9981,2017-05-12 00:00:00,7
" there's effort involved
",0.0,0.9275,2017-05-08 00:00:00,9
" Inspirational feel-good movie
",0.5106,0.9951,2017-05-07 00:00:00,7
" Really Good Movie
",0.4927,0.9947,2017-05-06 00:00:00,8
" I wish it was longer.
",0.4019,0.1672,2017-05-02 00:00:00,9
" Great work of fiction, loosely based on some real (but mostly made-up) people.
",0.6249,0.9419,2017-04-30 00:00:00,6
" Hidden Treasures
",0.4215,0.9943,2017-04-30 00:00:00,8
" Feel good AND powerful
",0.6908,0.8116,2017-04-30 00:00:00,10
" I liked it
",0.4215,0.9677,2017-04-26 00:00:00,8
" black face caricatures & platitudes
",0.0,0.128,2017-04-22 00:00:00,1
" Treats its characters as human beings who deserve our respect and admiration
",0.765,0.9844,2017-04-20 00:00:00,9
" Here at NASA, all pee is the same color!!
",0.0,0.798,2017-04-19 00:00:00,8
" Enjoyable
",0.4404,0.8725,2017-04-18 00:00:00,7
" 'Despite what you may think, I have nothing against y'all.' 'I know, I know you probably believe that.'
",0.0,0.9824,2017-04-15 00:00:00,9
" Inspirational
",0.5106,0.9816,2017-04-14 00:00:00,10
" Wonderful must-see movie!
",0.6114,0.8588,2017-04-14 00:00:00,9
" Hands down the absolute best movie I have ever seen (and I've seen a lot)
",0.6369,0.9915,2017-04-13 00:00:00,10
" One of a kind must seen movie!
",0.5707,0.9584,2017-04-13 00:00:00,8
" Superb movie
",0.6249,0.7252,2017-04-10 00:00:00,8
" Very uplifting and inspiring and one that I do highly recommend. One the family can, and probably should all watch together
",0.7056,0.9853,2017-04-10 00:00:00,7
" Bringing equal rights and eliminating racial differentiation.
",0.0,0.9313,2017-04-09 00:00:00,9
" Feel-good but don't forget the past
",0.2498,0.9879,2017-04-08 00:00:00,9
" I Liked it
",0.4215,0.9881,2017-04-07 00:00:00,10
" Good acting, directing and scenes, but mainly kitsch
",0.2382,-0.611,2017-04-06 00:00:00,6
" math and prejudice
",-0.5106,0.9841,2017-04-06 00:00:00,7
" Heartening and disheartening all at the same time.
",-0.4215,-0.3094,2017-04-03 00:00:00,8
" A movie that is just out of this world
",0.0,0.9948,2017-04-02 00:00:00,9
" Hidden Figures
",0.0,0.8957,2017-04-02 00:00:00,7
" Ruined by fiction, over-the-top racism reminders, and Hollywood stereotypes
",-0.802,0.2504,2017-03-31 00:00:00,4
" a high achievement of orthodox entertainment from Hollywood
",0.4215,0.9962,2017-03-30 00:00:00,8
" Really good film, for several reasons
",0.4927,0.9944,2017-03-29 00:00:00,8
" Enjoyable and still overrated
",0.4404,0.9867,2017-03-29 00:00:00,6
" Hidden Figures Review-Cast,opinion,music,etc
",0.0,-0.2512,2017-03-27 00:00:00,8
" Hidden Figures (2016) - an inspiring film
",0.4215,0.8225,2017-03-26 00:00:00,7
" Three Afro-American Genius in NASA
",0.0,0.9768,2017-03-26 00:00:00,8
" great story to tell.
",0.6249,0.9194,2017-03-26 00:00:00,9
" There is more to than meets the eye
",0.0,0.9792,2017-03-26 00:00:00,10
" review of reviews
",0.0,-0.4674,2017-03-24 00:00:00,8
" An incredible film that can't help but move you
",-0.1603,-0.5122,2017-03-23 00:00:00,9
" Not a Small Step but a Giant Leap
",0.0,0.9164,2017-03-23 00:00:00,10
